,answer,id,score,correct,questions,target_answers
3633,"Debemos pensar antes de hablar, puede que ls palabras que querramos decir sean dañinas.",20,3.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3634,"Si tus palabras no llevan un mensaje significativo, es mejor callar",20,4.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3635,No hablar por hable pensar antes de hacerlo ya que se puede herir o dañar a alguien,20,3.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3636,"Si lo que vamos a decir empeorará la situación actual, es preferible optar por permanecer en silencio.",20,3.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3637,"Cuando se realice un aporte este debe servir para algo, de lo contrario es mejor no opinar.",20,4.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3638,Hay que ser prudente,20,2.5,0.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3639,"Lo que expresas siempre deben ser pensados antes de ser libres, porque pueden ser bueno o maños",20,3.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3640,Una accion vale mas que mil palabras,20,1.0,0.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3641,Pensar antes de hablar,20,3.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3642,"No digas cosas que no sean beneficiosas, de lo contrario calla",20,4.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3643,Deben ser acertadas nuestras palabras.,20,4.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3644,Hay veces que es mejor callar,20,2.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3645,Si no se tiene algo importante que decir es mejor no decir nada,20,4.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3646,no hablar sin pensar primero,20,3.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3647,"Si no se habla nada productivo, es mejor no hablar ",20,4.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3648,Aveces hablan cosas que no tienen ningún sentido y que pueden ser peor que quedarse callados,20,3.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3649,Hay que saber qué decir y cuando decirlo. Y si no estamos seguros mejor no decirlo.,20,3.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3650,Es mejor hablar que callar,20,1.0,0.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3651,"Si no se va a aportar con algo de valor, es mejor quedarse callado ",20,4.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3652,Que cuando hablemos aportemos algo sino mejor nos quedamos callados,20,3.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3653,"En ocasiones, callar es la mejor opción.",20,2.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3654,Si no tienes nada bueno que decir mejor no digas nada.,20,3.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3655,Piensa antes de hablar,20,3.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3656,No arruinarlo.,20,1.0,0.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3657,Es mejor callar cuando nada bueno se tiene por decir.,20,3.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3658,Se debe pensar antes de actuar.,20,3.0,0.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3659,Muchas veces es mejor ser prudentes con lo que decimos,20,4.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3660,las palabras pueden hacer más daño que muchas armas,20,2.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3661,"Si no tienes nada bueno que ser, mejor quédate callado",20,3.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3662,que el silencio debe hablar por nosotros,20,1.5,0.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3663,Medir las palabras que se dicen,20,3.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3664,Si no se va a realizar un comentario significativo respecto a un tema es mejor no opinar,20,4.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3665,Que hay pensar antes de hablar,20,3.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3666,Las palabras influyen mucho en las personas,20,2.5,0.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3667,"mejor ser de pocas palabras, a ser parlanchin e incoherente",20,2.5,0.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3668,El silencio no es buen pero al hablar no siempre es ser sabio,20,2.5,0.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3669,"Del anonimato al desprestigio nunca se debe pasar, si se utilizan palabras, estas deben ser edificantes.",20,3.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3670,Aveces es mejor quedarse callado que hablar sin sentido,20,3.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3671,Es mejor no decir nada si no va a aportar algo el comentario.,20,4.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3672,Se deben hacer buenos aportes al hablar,20,4.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3673,A veces el silencio es necesario,20,2.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3674,Las palabra tiene poder.,20,2.0,0.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3675,Hay que expresarse adecuadamente al hablar. Las palabras pueden ser más dañinas que el silencio.,20,4.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3676,No hablar incoherencias ni sin sentidos.,20,3.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3677,"La palabra es lo único que nos pertenece y representa ante el otro, por lo tanto debemos cuidar del uso que hacemos de ella. ",20,3.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3678,"Si no se habla para edificar, mejor no hablar.",20,4.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3679,Las palabras deben ser pensadas antes de salir de nuestros labios,20,4.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3680,Si no vamos a decir algo bueno mejor no lo digamos,20,4.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3681,Hay que pensar bien antes de hablar,20,3.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3682,aveces el silencio gana,20,2.0,0.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3683,Hay que hablar sabiamente,20,3.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3684,Debido a que el silencio dice mas que mil palabras,20,1.5,0.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3685,Las palabras deben ser mejores que los silencios.,20,3.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3686,Que tus palabras sean lógicas y no digas nada sin sentido,20,3.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3687,No hay que hablar para destruir,20,4.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3688,Algunos silencios valen más que palabras,20,2.5,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
3689,Se debe hablar para aportar algo relevante,20,4.0,1.0,"Cuando hables, procura que tus palabras sean mejores que el silencio. Del aforismo se infiere que","Si vas a decir algo, busca que tus palabras aporten."
